EstC;Ndep;Renda;TipoR;Vbem;Nparc;Vparc;Nveic;CC;Tel; Idade ;TmpTrab;Entrada;Classe
0;0;673;0;375;6;78;0;0;0;57;48;0;1
0;0;1294;0;659;3;247;0;0;0;57;48;0;1
2;0;660;0;336;2;182;0;0;0;57;48;0;1
1;0;680;0;335;2;179;0;0;0;57;48;0;1
0;0;817;0;373;4;111;0;0;0;57;48;0;1
1;0;1730;0;728;6;125;0;0;0;57;48;125;1
2;0;886;0;350;6;74;0;0;0;57;48;0;1
1;0;1103;0;395;6;67;0;0;0;57;48;0;1
1;0;3900;0;1097;3;301;0;0;0;57;48;301;1
0;0;1700;0;389;3;146;0;0;0;57;48;0;1
1;0;2500;0;552;4;119;0;0;0;57;48;119;1
1;0;3769;0;798;4;161;0;0;0;57;48;161;1
1;0;3500;0;552;4;119;0;0;0;57;48;119;1
1;0;5280;0;579;1;298;0;0;0;57;48;298;1
1;0;610;0;823;15;94;0;0;0;53;0;60;1
1;0;300;0;351;6;78;0;0;1;53;0;0;1
0;0;400;0;438;10;67;0;0;0;53;0;0;1
0;0;467;0;500;4;100;0;0;0;53;0;100;1
0;0;466;0;422;10;64;0;0;0;53;0;0;1
0;0;1339;0;1160;2;389;0;0;0;53;0;389;1
1;0;657;0;495;12;67;0;0;1;53;0;0;1
0;0;674;0;412;12;58;0;0;0;53;0;0;1
0;0;600;0;302;3;115;0;0;0;53;0;0;1
1;0;5000;0;2503;2;836;0;0;0;53;0;836;1
0;0;1341;0;545;2;184;0;0;0;53;0;184;1
0;2;2000;0;568;12;64;0;0;0;53;0;100;1
0;0;2000;0;443;12;60;0;0;1;53;0;0;1
2;0;307;0;465;10;71;0;0;0;67;180;0;1
1;0;700;0;864;12;117;0;0;0;67;180;0;1
0;0;660;0;489;12;67;0;0;0;67;180;0;1
3;0;1000;0;710;6;130;0;0;1;67;180;130;1
3;0;3631;0;519;11;60;0;0;1;67;180;60;1
3;0;460;0;498;6;70;0;0;0;62;120;200;1
1;0;320;0;326;6;73;0;0;0;57;60;0;1
1;0;500;0;739;11;103;0;0;0;56;48;0;1
2;0;415;0;539;6;114;0;0;0;56;48;0;1
0;0;600;0;689;12;87;0;0;0;56;48;0;1
1;0;463;0;529;12;65;0;0;0;56;48;0;1
1;0;1800;0;1938;12;177;0;0;0;56;48;500;1
1;0;782;0;813;12;68;0;0;0;56;48;0;1
1;0;1269;0;1237;2;371;0;0;0;56;48;500;1
1;0;554;0;529;6;111;0;0;0;56;48;0;1
1;0;1582;0;1343;2;450;0;0;0;56;48;450;1
1;0;401;0;317;3;80;0;0;0;56;48;80;1
1;0;857;0;647;4;130;0;0;0;56;48;130;1
1;0;500;0;373;3;139;0;0;0;56;48;0;1
1;0;500;0;364;3;135;0;0;0;56;48;0;1
0;0;1200;0;685;3;147;0;0;0;56;48;300;1
0;0;904;0;499;12;63;0;0;0;56;48;0;1
0;0;946;0;516;2;174;0;0;0;56;48;174;1
1;0;1118;0;595;2;195;0;0;0;56;48;238;1
1;0;600;0;304;2;165;0;0;0;56;48;0;1
1;0;4127;0;1998;2;668;0;0;0;56;48;668;1
1;0;1400;0;669;6;115;0;0;0;56;48;115;1
0;0;2684;0;1142;10;164;0;0;0;56;48;0;1
1;0;1300;0;552;4;119;0;0;0;56;48;119;1
1;0;1920;0;806;10;116;0;0;0;56;48;0;1
1;0;1557;0;552;4;119;0;0;0;56;48;119;1
1;0;1800;0;552;4;119;0;0;0;56;48;119;1
1;0;4000;0;552;4;119;0;0;0;56;48;119;1
0;0;4000;0;552;4;119;0;0;0;56;48;119;1
0;0;380;0;466;12;63;0;0;1;54;24;0;1
1;0;480;0;1056;12;89;0;0;0;52;0;0;1
0;0;323;0;408;15;51;0;0;0;52;0;0;1
3;0;800;0;803;6;180;0;0;1;52;0;0;1
0;0;600;0;601;15;74;0;0;0;52;0;0;1
0;0;439;0;387;9;55;0;0;0;52;0;55;1
2;0;674;0;585;12;82;0;0;0;52;0;0;1
1;0;829;0;619;3;231;0;0;1;52;0;0;1
0;0;566;0;390;10;60;0;0;0;52;0;0;1
3;0;600;0;399;12;54;0;0;0;52;0;0;1
0;0;779;0;470;10;68;0;0;0;52;0;50;1
3;0;800;0;445;9;63;0;0;0;52;0;62;1
0;0;1000;0;542;15;67;0;0;0;52;0;0;1
0;0;2000;0;1064;4;200;0;0;0;52;0;269;1
1;0;1000;0;440;2;155;0;0;1;52;0;155;1
1;0;1000;0;312;5;53;0;0;1;52;0;100;1
0;0;1200;0;348;2;118;0;0;0;52;0;118;1
0;0;1616;0;467;2;158;0;0;0;52;0;158;1
0;0;1288;0;366;6;62;0;0;0;52;0;0;1
0;0;1091;0;301;2;102;0;0;0;52;0;102;1
0;0;2000;0;485;4;98;0;0;0;52;0;98;1
0;0;2000;0;306;3;79;0;0;0;52;0;100;1
3;0;370;0;479;12;53;0;0;1;66;180;100;1
3;0;632;0;910;12;124;0;0;0;63;144;0;1
0;0;1552;0;395;3;148;0;0;1;56;60;0;1
0;0;6882;0;367;3;100;0;0;1;56;60;100;1
1;0;379;0;564;12;71;0;0;0;55;48;0;1
1;0;500;0;552;4;119;0;0;0;55;48;119;1
1;0;500;0;552;4;119;0;0;0;55;48;119;1
1;0;428;0;467;6;79;0;0;0;55;48;0;1
0;0;884;0;671;6;141;0;0;0;55;48;0;1
1;0;671;0;491;6;83;0;0;0;55;48;0;1
0;0;760;0;552;4;119;0;0;0;55;48;119;1
0;0;753;0;529;3;145;0;0;0;55;48;145;1
1;0;600;0;416;6;70;0;0;0;55;48;0;1
1;0;1159;0;781;12;61;0;0;0;55;48;61;1
3;0;800;0;508;6;105;0;0;0;55;48;0;1
1;0;500;0;311;3;116;0;0;0;55;48;0;1
1;0;3200;0;1619;2;542;0;0;0;55;48;542;1
2;0;845;0;399;3;110;0;0;0;55;48;110;1
1;0;1412;0;595;2;164;0;0;0;55;48;300;1
1;0;2758;0;1016;3;384;0;0;0;55;48;0;1
1;0;1500;0;483;3;183;0;0;0;55;48;0;1
1;0;1100;0;347;6;59;0;0;0;55;48;0;1
3;0;1758;0;552;4;119;0;0;0;55;48;119;1
0;0;1798;0;552;4;119;0;0;0;55;48;119;1
1;0;2400;0;699;3;225;0;0;0;55;48;100;1
1;0;1440;0;388;1;405;0;0;0;55;48;0;1
0;0;1593;0;359;6;79;0;0;0;55;48;0;1
1;0;3000;0;669;3;253;0;0;0;55;48;0;1
1;0;2600;0;552;4;119;0;0;0;55;48;119;1
1;0;3500;0;552;4;119;0;0;0;55;48;119;1
1;0;4000;0;552;4;119;0;0;0;55;48;119;1
0;0;6525;0;691;6;143;0;0;0;55;48;0;1
1;0;3000;0;305;2;104;0;0;0;55;48;104;1
0;0;9644;0;372;6;63;0;0;0;55;48;0;1
3;0;450;0;326;9;53;0;0;1;54;36;0;1
0;0;373;0;558;6;80;0;0;1;53;24;200;1
0;0;320;0;546;15;68;0;0;0;51;0;0;1
0;0;430;0;647;15;84;0;0;0;51;0;0;1
0;0;700;0;1032;12;87;0;0;0;51;0;0;1
0;0;800;0;1157;7;128;0;0;1;51;0;500;1
0;0;460;0;581;15;76;0;0;0;51;0;0;1
1;0;705;0;867;6;120;0;0;0;51;0;150;1
0;0;418;0;449;12;57;0;0;0;51;0;30;1
0;0;600;0;489;5;82;0;0;0;51;0;82;1
2;0;653;0;458;12;62;0;0;0;51;0;0;1
0;0;595;0;401;5;68;0;0;0;51;0;68;1
0;0;613;0;395;3;92;0;0;0;51;0;150;1
0;0;2408;0;1314;2;439;0;0;0;51;0;441;1
0;0;1017;0;525;12;71;0;0;0;51;0;0;1
0;0;900;0;404;5;82;0;0;0;51;0;0;1
0;0;900;0;353;2;119;0;0;0;51;0;119;1
0;0;1100;0;347;2;118;0;0;0;51;0;118;1
1;0;1294;0;336;6;77;0;0;0;51;0;0;1
0;0;5000;0;1284;1;1366;0;0;1;51;0;0;1
1;0;1373;0;302;5;59;0;0;0;51;0;59;1
3;0;1200;0;576;7;112;0;0;1;70;240;0;1
2;0;5000;0;300;6;69;0;0;1;70;240;0;1
0;0;500;0;960;10;116;0;0;0;61;132;200;1
0;0;430;0;340;6;76;0;0;0;60;120;0;1
0;1;670;0;454;2;160;0;0;0;60;120;160;1
2;0;500;0;439;10;59;0;0;0;56;72;50;1
0;0;1363;0;399;10;61;0;0;1;55;60;0;1
1;0;350;0;477;6;80;0;0;0;54;48;0;1
1;0;500;0;552;4;119;0;0;0;54;48;119;1
1;0;500;0;552;4;119;0;0;0;54;48;119;1
0;0;684;0;617;4;179;0;0;0;54;48;0;1
0;0;658;0;552;4;119;0;0;0;54;48;119;1
1;0;500;0;414;6;69;0;0;0;54;48;0;1
1;0;1525;0;1247;6;209;0;0;0;54;48;0;1
0;0;950;0;685;5;128;0;0;0;54;48;150;1
1;0;500;0;348;3;129;0;0;0;54;48;0;1
1;0;500;0;310;3;115;0;0;0;54;48;0;1
0;0;1100;0;663;6;141;0;0;0;54;48;0;1
1;0;534;0;304;3;113;0;0;0;54;48;0;1
1;0;1000;0;552;4;119;0;0;0;54;48;119;1
0;0;954;0;449;3;170;0;0;0;54;48;0;1
1;0;1300;0;527;3;196;0;0;0;54;48;0;1
0;0;1500;0;552;4;119;0;0;0;54;48;119;1
1;0;1311;0;449;12;57;0;0;0;54;48;0;1
1;0;2000;0;569;6;107;0;0;0;54;48;49;1
0;0;2421;0;552;4;119;0;0;0;54;48;119;1
1;0;3000;0;680;4;135;0;0;0;54;48;145;1
1;0;2000;0;369;3;137;0;0;0;54;48;0;1
0;0;2270;0;399;12;51;0;0;0;54;48;0;1
0;0;4724;0;552;4;119;0;0;0;54;48;119;1
1;0;7000;0;739;3;203;0;0;0;54;48;203;1
0;0;785;0;850;8;150;0;0;1;52;24;0;1
0;0;700;0;514;10;78;0;0;0;51;12;0;1
0;0;3500;0;722;10;110;0;0;1;51;12;0;1
0;0;450;0;711;2;115;0;0;0;50;0;500;1
0;0;963;0;1498;5;250;0;0;0;50;0;250;1
0;0;558;0;824;5;138;0;0;0;50;0;138;1
0;0;618;0;892;15;110;0;0;1;50;0;0;1
3;0;366;0;430;12;59;0;0;0;50;0;0;1
0;0;500;0;528;5;88;0;0;0;50;0;88;1
0;0;400;0;368;9;52;0;0;0;50;0;52;1
1;0;535;0;459;4;136;0;0;0;50;0;0;1
0;0;972;0;829;5;153;0;0;0;50;0;200;1
2;0;1000;0;773;9;132;0;0;0;50;0;0;1
0;0;920;0;704;10;71;0;0;0;50;0;0;1
0;0;700;0;460;2;163;0;0;0;50;0;162;1
0;0;720;0;402;3;150;0;0;0;50;0;0;1
0;0;1600;0;883;6;148;0;0;0;50;0;0;1
0;0;1500;0;637;2;214;0;0;0;50;0;214;1
0;0;1000;0;357;4;73;0;0;0;50;0;73;1
0;0;1000;0;335;2;90;0;0;0;50;0;161;1
0;0;2602;0;825;9;116;0;0;0;50;0;116;1
0;0;3475;0;1009;3;379;0;0;0;50;0;0;1
0;0;1559;0;398;5;66;0;0;0;50;0;68;1
0;0;1913;0;458;2;154;0;0;0;50;0;154;1
0;0;3000;0;570;4;115;0;0;0;50;0;114;1
3;0;1347;0;886;12;120;0;0;0;69;240;0;1
0;0;800;0;887;12;125;0;0;0;59;120;0;1
0;0;1500;0;311;6;70;0;0;0;59;120;0;1
1;0;300;0;480;12;65;0;0;1;55;72;0;1
0;0;800;0;419;5;102;0;0;1;55;72;0;1
3;0;580;0;379;3;142;0;0;0;54;60;0;1
0;0;940;0;1535;6;256;0;0;0;53;48;300;1
1;0;420;0;645;6;108;0;0;0;53;48;0;1
1;0;1300;0;1649;12;203;0;0;0;53;48;0;1
0;0;300;0;341;6;58;0;0;0;53;48;0;1
1;0;500;0;552;4;119;0;0;0;53;48;119;1
1;0;500;0;552;4;119;0;0;0;53;48;119;1
0;0;917;0;1007;10;127;0;0;0;53;48;120;1
1;0;549;0;575;10;83;0;0;0;53;48;0;1
1;0;517;0;513;6;109;0;0;0;53;48;0;1
1;0;588;0;551;6;117;0;0;0;53;48;0;1
0;0;600;0;548;3;149;0;0;0;53;48;149;1
1;0;605;0;552;4;119;0;0;0;53;48;119;1
0;0;800;0;698;6;73;0;0;0;53;48;349;1
1;0;384;0;312;6;52;0;0;0;53;48;0;1
0;0;500;0;399;11;56;0;0;0;53;48;0;1
1;0;693;0;552;4;119;0;0;0;53;48;119;1
0;0;750;0;555;4;166;0;0;0;53;48;0;1
1;0;548;0;391;6;66;0;0;0;53;48;0;1
1;0;500;0;357;3;133;0;0;0;53;48;0;1
1;0;1167;0;829;3;228;0;0;0;53;48;228;1
0;0;800;0;552;4;119;0;0;0;53;48;119;1
0;0;800;0;552;4;119;0;0;0;53;48;119;1
1;0;500;0;341;3;128;0;0;0;53;48;0;1
1;0;850;0;548;3;149;0;0;0;53;48;149;1
1;0;600;0;331;2;180;0;0;0;53;48;0;1
1;0;1200;0;620;6;129;0;0;0;53;48;0;1
1;0;1125;0;552;4;119;0;0;0;53;48;119;1
1;0;1297;0;548;3;149;0;0;0;53;48;149;1
0;0;1340;0;529;5;102;0;0;0;53;48;102;1
0;0;1920;0;685;6;143;0;0;0;53;48;0;1
1;0;1838;0;552;4;119;0;0;0;53;48;119;1
0;0;1854;0;548;3;149;0;0;0;53;48;149;1
2;0;2000;0;552;4;119;0;0;0;53;48;119;1
1;0;2000;0;490;1;517;0;0;0;53;48;0;1
1;0;2100;0;479;1;500;0;0;0;53;48;0;1
1;0;2000;0;419;3;160;0;0;0;53;48;0;1
1;0;1729;0;301;4;76;0;0;0;53;48;0;1
0;0;6022;0;989;9;149;0;0;0;53;48;0;1
1;0;5000;0;552;4;119;0;0;0;53;48;119;1
1;0;3800;0;369;3;137;0;0;0;53;48;0;1
0;0;300;0;455;12;53;0;0;0;52;36;70;1
0;0;437;0;617;12;85;0;0;0;52;36;0;1
0;0;750;0;663;12;90;0;0;1;52;36;0;1
3;0;536;0;608;6;136;0;0;1;51;24;0;1
0;0;404;0;866;12;118;0;0;0;49;0;0;1
0;0;402;0;624;6;105;0;0;0;49;0;0;1
1;0;425;0;597;12;83;0;0;1;49;0;0;1
0;0;770;0;900;12;122;0;0;0;49;0;0;1
0;0;2200;0;1796;2;600;0;0;0;49;0;601;1
0;0;743;0;598;12;76;0;0;0;49;0;0;1
0;0;643;0;500;6;111;0;0;0;49;0;0;1
1;0;620;0;479;10;73;0;0;1;49;0;0;1
0;0;850;0;620;12;85;0;0;0;49;0;0;1
0;0;720;0;517;2;85;0;0;0;49;0;350;1
1;0;438;0;307;6;69;0;0;0;49;0;0;1
1;0;800;0;482;10;73;0;0;1;49;0;0;1
0;0;1528;0;627;2;211;0;0;0;49;0;211;1
0;0;1861;0;729;2;245;0;0;0;49;0;245;1
0;0;900;0;350;10;53;0;0;0;49;0;0;1
0;0;1161;0;363;2;123;0;0;0;49;0;123;1
1;0;2500;0;777;11;90;0;0;1;49;0;90;1
0;0;1500;0;385;4;78;0;0;0;49;0;78;1
0;0;4700;0;639;12;81;0;0;0;49;0;0;1
0;0;5678;0;379;2;134;0;0;0;49;0;134;1
0;0;685;0;595;10;90;0;0;0;49;6;0;1
0;0;726;0;509;9;83;0;0;0;49;6;0;1
0;0;300;0;407;12;55;0;0;0;58;120;0;1
0;0;1032;0;404;12;56;0;0;0;58;120;0;1
0;0;858;0;337;3;126;0;0;0;57;108;0;1
3;0;500;0;433;4;98;0;0;0;56;96;100;1
0;0;1000;0;436;3;121;0;0;0;55;84;121;1
0;0;447;0;828;11;115;0;0;0;52;48;0;1
1;0;600;0;1016;12;125;0;0;0;52;48;0;1
1;0;500;0;808;12;102;0;0;0;52;48;0;1
0;0;750;0;1048;12;132;0;0;0;52;48;0;1
0;0;729;0;959;12;93;0;0;0;52;48;200;1
1;0;437;0;499;11;70;0;0;0;52;48;0;1
1;0;500;0;552;4;119;0;0;0;52;48;119;1
1;0;500;0;552;4;119;0;0;0;52;48;119;1
1;0;500;0;552;4;119;0;0;0;52;48;119;1
1;0;500;0;552;4;119;0;0;0;52;48;119;1
1;0;500;0;518;3;145;0;0;0;52;48;145;1
1;0;495;0;447;2;125;0;0;0;52;48;200;1
0;0;652;0;529;6;111;0;0;0;52;48;0;1
1;0;529;0;428;3;159;0;0;0;52;48;0;1
0;0;553;0;435;3;120;0;0;0;52;48;120;1
2;0;735;0;552;4;119;0;0;0;52;48;119;1
0;0;1355;0;1005;10;101;0;0;0;52;48;0;1
1;0;1308;0;918;6;190;0;0;0;52;48;0;1
0;0;787;0;552;4;119;0;0;0;52;48;119;1
1;0;819;0;552;4;119;0;0;0;52;48;119;1
1;0;894;0;593;6;100;0;0;0;52;48;0;1
0;0;849;0;552;4;119;0;0;0;52;48;119;1
1;0;500;0;325;3;118;0;0;0;52;48;0;1
0;0;1500;0;829;3;125;0;0;0;52;48;500;1
0;0;1112;0;552;4;119;0;0;0;52;48;119;1
0;0;1670;0;549;6;116;0;0;0;52;48;0;1
0;0;1355;0;444;6;95;0;0;0;52;48;0;1
0;0;2000;0;620;11;86;0;0;0;52;48;0;1
0;0;1200;0;368;2;199;0;0;0;52;48;0;1
1;0;1961;0;593;6;100;0;0;0;52;48;0;1
1;0;2800;0;774;12;98;0;0;0;52;48;0;1
0;0;2000;0;529;2;289;0;0;0;52;48;0;1
1;0;1500;0;383;1;401;0;0;0;52;48;0;1
0;0;2233;0;458;6;94;0;0;0;52;48;0;1
0;0;1800;0;368;1;384;0;0;0;52;48;0;1
0;0;2974;0;598;3;224;0;0;0;52;48;0;1
0;0;3079;0;552;4;119;0;0;0;52;48;119;1
1;0;4567;0;795;6;162;0;0;0;52;48;0;1
1;0;2500;0;400;1;418;0;0;0;52;48;0;1
0;0;3620;0;499;4;148;0;0;0;52;48;0;1
2;0;5585;0;552;4;119;0;0;0;52;48;119;1
1;0;6000;0;465;3;173;0;0;0;52;48;0;1
0;0;762;0;310;1;160;0;0;1;51;36;160;1
1;0;789;0;399;12;54;0;0;1;49;12;0;1
0;0;3000;0;6000;12;660;0;0;0;48;0;0;1
0;0;415;0;618;6;104;0;0;0;48;0;0;1
0;0;345;0;486;9;68;0;0;0;48;0;68;1
1;0;460;0;579;6;130;0;0;0;48;0;0;1
1;0;400;0;466;12;63;0;0;0;48;0;0;1
1;0;448;0;521;5;87;0;0;0;48;0;87;1
0;0;426;0;465;12;63;0;0;0;48;0;0;1
0;0;350;0;327;6;55;0;0;0;48;0;0;1
0;0;2000;0;1837;4;369;0;0;0;48;0;369;1
0;0;631;0;559;9;79;0;0;0;48;0;79;1
1;0;1816;0;1460;15;183;0;0;1;48;0;0;1
0;0;470;0;328;10;52;0;0;0;48;0;0;1
0;0;5236;0;3649;3;914;0;0;0;48;0;914;1
0;0;1948;0;1179;2;395;0;0;0;48;0;395;1
0;0;1156;0;599;5;146;0;0;1;48;0;0;1
0;0;800;0;399;3;149;0;0;0;48;0;0;1
0;0;890;0;441;3;120;0;0;1;48;0;120;1
0;0;675;0;306;6;70;0;0;0;48;0;0;1
0;0;1200;0;452;6;76;0;0;0;48;0;0;1
0;0;1200;0;378;6;84;0;0;0;48;0;0;1
1;0;2700;0;828;6;184;0;0;1;48;0;0;1
0;0;2000;0;548;10;83;0;0;1;48;0;0;1
0;0;1321;0;338;5;83;0;0;0;48;0;0;1
0;0;5844;0;1347;4;271;0;0;0;48;0;271;1
0;0;3500;0;657;2;232;0;0;0;48;0;232;1
0;0;2500;0;388;6;80;0;0;0;48;0;0;1
0;0;2540;0;317;1;336;0;0;0;48;0;0;1
1;0;565;0;707;12;95;0;0;0;48;6;0;1
1;0;700;0;438;10;67;0;0;0;48;6;0;1
0;0;1200;0;480;10;67;0;0;0;48;6;0;1
0;2;4000;0;362;3;135;0;0;1;62;180;0;1
0;0;300;0;420;10;64;0;0;1;57;120;0;1
1;0;490;0;732;6;97;0;0;1;54;84;300;1
1;0;460;0;947;10;95;0;0;0;51;48;0;1
0;0;492;0;699;5;117;0;0;0;51;48;117;1
1;0;1300;0;1497;10;150;0;0;0;51;48;0;1
1;0;500;0;552;4;119;0;0;0;51;48;119;1
2;0;501;0;552;4;119;0;0;0;51;48;119;1
0;0;556;0;529;6;114;0;0;0;51;48;0;1
0;0;426;0;399;6;88;0;0;0;51;48;0;1
1;0;460;0;423;6;71;0;0;0;51;48;0;1
0;0;992;0;829;6;172;0;0;0;51;48;0;1
1;0;880;0;629;6;106;0;0;0;51;48;0;1
1;0;500;0;355;3;132;0;0;0;51;48;0;1
0;0;1000;0;659;11;92;0;0;0;51;48;0;1
0;0;950;0;624;8;106;0;0;0;51;48;0;1
1;0;500;0;306;2;104;0;0;0;51;48;104;1
0;0;909;0;552;4;119;0;0;0;51;48;119;1
0;0;644;0;378;6;80;0;0;0;51;48;0;1
1;0;990;0;552;4;119;0;0;0;51;48;119;1
1;0;800;0;430;12;55;0;0;0;51;48;0;1
1;0;684;0;341;6;58;0;0;0;51;48;0;1
3;0;884;0;435;11;61;0;0;0;51;48;0;1
0;0;1260;0;552;6;114;0;0;0;51;48;0;1
0;0;891;0;385;4;114;0;0;0;51;48;0;1
3;0;1095;0;456;2;154;0;0;0;51;48;154;1
1;0;990;0;399;3;110;0;0;0;51;48;110;1
1;0;926;0;312;1;159;0;0;0;51;48;159;1
0;0;1602;0;529;3;198;0;0;0;51;48;0;1
1;0;1505;0;398;6;67;0;0;0;51;48;0;1
1;0;1600;0;396;2;133;0;0;0;51;48;135;1
0;0;1500;0;320;3;119;0;0;0;51;48;0;1
1;0;2000;0;423;3;154;0;0;0;51;48;0;1
1;0;2000;0;415;3;157;0;0;0;51;48;0;1
0;0;4000;0;822;2;270;0;0;0;51;48;287;1
0;0;3793;0;699;10;100;0;0;0;51;48;0;1
1;0;3000;0;552;4;119;0;0;0;51;48;119;1
0;0;3006;0;529;6;111;0;0;0;51;48;0;1
1;0;3231;0;552;4;119;0;0;0;51;48;119;1
0;0;3523;0;591;8;100;0;0;0;51;48;0;1
1;0;3577;0;543;6;91;0;0;0;51;48;0;1
1;0;4000;0;552;4;119;0;0;0;51;48;119;1
1;0;3500;0;475;3;131;0;0;0;51;48;131;1
1;0;3000;0;308;2;165;0;0;0;51;48;0;1
1;0;4000;0;313;1;327;0;0;0;51;48;0;1
1;0;7560;0;552;4;119;0;0;0;51;48;119;1
1;0;6500;0;428;3;159;0;0;0;51;48;0;1
1;0;6000;0;375;1;392;0;0;0;51;48;0;1
1;3;1500;0;889;6;176;0;0;1;50;36;100;1
1;0;900;0;577;4;170;0;0;1;49;24;0;1
2;0;1365;0;498;5;98;0;0;1;49;24;98;1
0;0;560;0;625;6;139;0;0;1;48;12;0;1
3;0;300;0;518;11;60;0;0;0;47;0;60;1
0;0;314;0;485;12;66;0;0;0;47;0;0;1
0;0;400;0;556;12;76;0;0;0;47;0;0;1
3;0;300;0;398;9;57;0;0;0;47;0;57;1
3;0;458;0;589;12;80;0;0;0;47;0;0;1
0;0;1092;0;1367;6;228;0;0;0;47;0;0;1
0;0;861;0;1070;5;195;0;0;0;47;0;270;1
0;0;600;0;731;12;99;0;0;0;47;0;0;1
3;0;360;0;414;15;51;0;0;0;47;0;0;1
0;0;1200;0;1364;5;228;0;0;0;47;0;228;1
0;0;725;0;790;2;200;0;0;0;47;0;395;1
0;0;719;0;685;10;104;0;0;0;47;0;0;1
0;0;400;0;354;5;86;0;0;0;47;0;0;1
1;0;470;0;400;12;55;0;0;0;47;0;0;1
0;0;751;0;636;2;214;0;0;0;47;0;214;1
1;0;561;0;465;15;58;0;0;0;47;0;0;1
1;0;1000;0;829;5;164;0;0;1;47;0;164;1
0;0;858;0;700;15;77;0;0;0;47;0;77;1
0;0;730;0;578;2;195;0;0;0;47;0;195;1
1;0;600;0;446;12;61;0;0;1;47;0;0;1
0;0;1500;0;1082;4;218;0;0;0;47;0;218;1
0;0;1200;0;857;12;116;0;0;1;47;0;0;1
0;0;1138;0;740;4;149;0;0;0;47;0;149;1
0;0;600;0;380;2;129;0;0;0;47;0;129;1
0;0;603;0;342;4;101;0;0;0;47;0;0;1
0;0;744;0;400;12;55;0;0;1;47;0;0;1
0;0;709;0;379;4;114;0;0;0;47;0;0;1
0;0;840;0;396;4;93;0;0;0;47;0;80;1
1;0;800;0;334;7;65;0;0;1;47;0;0;1
0;0;1246;0;439;10;70;0;0;1;47;0;0;1
0;0;1512;0;472;4;96;0;0;0;47;0;96;1
0;0;2043;0;445;5;88;0;0;1;47;0;88;1
0;0;1800;0;327;2;111;0;0;0;47;0;111;1
0;0;2200;0;341;6;58;0;0;0;47;0;0;1
0;3;487;0;420;10;58;0;0;0;47;6;0;1
1;0;400;0;345;10;53;0;0;0;47;6;0;1
0;0;600;0;480;10;67;0;0;0;47;6;0;1
1;0;500;0;369;4;108;0;0;0;47;6;0;1
0;0;1500;0;615;5;149;0;0;0;47;6;0;1
0;0;1500;0;567;10;78;0;0;0;47;6;0;1
0;0;6000;0;1171;10;176;0;0;0;47;6;0;1
0;0;6000;0;957;10;131;0;0;0;47;6;0;1
0;0;6000;0;860;10;129;0;0;0;47;6;0;1
1;0;5217;0;709;5;139;0;0;0;47;6;139;1
1;0;5217;0;349;5;68;0;0;0;47;6;68;1
0;0;1500;0;459;12;63;0;0;1;66;240;0;1
0;0;1257;0;886;12;120;0;0;1;65;228;0;1
3;0;550;0;466;4;106;0;0;0;61;180;106;1
3;0;486;0;510;12;69;0;0;1;58;144;0;1
1;0;940;0;528;5;129;0;0;1;51;60;0;1
1;0;383;0;945;12;79;0;0;0;50;48;0;1
1;0;320;0;530;8;67;0;0;0;50;48;0;1
1;0;701;0;1154;6;175;0;0;0;50;48;107;1
1;0;418;0;529;6;91;0;0;0;50;48;91;1
0;0;529;0;619;6;126;0;0;0;50;48;0;1
1;0;1147;0;1309;12;110;0;0;0;50;48;0;1
0;0;533;0;595;6;83;0;0;0;50;48;200;1
1;0;500;0;552;4;119;0;0;0;50;48;119;1
1;0;500;0;552;4;119;0;0;0;50;48;119;1
1;0;500;0;552;4;119;0;0;0;50;48;119;1
0;0;646;0;619;12;78;0;0;0;50;48;0;1
1;0;666;0;595;12;73;0;0;0;50;48;0;1
1;0;617;0;541;2;182;0;0;0;50;48;182;1
0;0;1852;0;1587;6;329;0;0;0;50;48;0;1
1;0;800;0;637;5;108;0;0;0;50;48;100;1
0;0;677;0;529;12;67;0;0;0;50;48;0;1
0;0;716;0;552;4;119;0;0;0;50;48;119;1
1;0;550;0;399;3;148;0;0;0;50;48;0;1
0;0;500;0;348;6;74;0;0;0;50;48;0;1
1;0;570;0;388;5;65;0;0;0;50;48;70;1
1;0;1100;0;736;5;181;0;0;0;50;48;0;1
1;0;500;0;327;3;122;0;0;0;50;48;0;1
0;0;827;0;529;6;111;0;0;0;50;48;0;1
1;0;600;0;376;3;140;0;0;0;50;48;0;1
0;0;862;0;508;6;112;0;0;0;50;48;0;1
1;0;800;0;448;3;167;0;0;0;50;48;0;1
0;0;1149;0;552;4;119;0;0;0;50;48;119;1
1;0;1200;0;552;4;119;0;0;0;50;48;119;1
1;0;1480;0;662;6;139;0;0;0;50;48;0;1
1;0;1500;0;659;3;150;0;0;0;50;48;259;1
1;0;1368;0;582;2;315;0;0;0;50;48;0;1
1;0;880;0;310;2;168;0;0;0;50;48;0;1
0;0;1531;0;449;5;110;0;0;0;50;48;0;1
0;0;1885;0;552;4;119;0;0;0;50;48;119;1
1;0;2058;0;552;4;119;0;0;0;50;48;119;1
1;0;1200;0;319;3;119;0;0;0;50;48;0;1
0;0;2100;0;552;4;119;0;0;0;50;48;119;1
1;0;1981;0;499;1;257;0;0;0;50;48;257;1
1;0;1500;0;375;3;137;0;0;0;50;48;0;1
0;0;1500;0;344;2;117;0;0;0;50;48;117;1
0;0;1433;0;321;2;109;0;0;0;50;48;109;1
